Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
7LAWADD5,journalArticle,1991,"Bertuletti, Angelo",L' assolutezza della verità e l'evidenza della fede,Teologia,,1120-267X,,,,1991,2025-07-21 15:41:33,2025-07-21 15:41:33,,31-52,,1,16,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RU9MYS6X,journalArticle,1991,"Angelini, Giuseppe",Il dibattito teologico sull'embrione: riflessioni per una diversa impostazione,Teologia,,1120-267X,,,,1991,2025-07-21 15:41:33,2025-07-21 15:41:33,,147-166,,2,16,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MXHGSJS9,journalArticle,1991,"Bonandi, Alberto",La teologia alla XLI. Settimana Sociale dei Cattolici Italiani,Teologia,,1120-267X,,,,1991,2025-07-21 15:41:33,2025-07-21 15:41:33,,95-100,,2,16,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6FG72A7,journalArticle,1992,"Bortolin, Valerio","Il ""movimento di Gallarate"": i Convegni dal 1945 al 1985 (2)",Teologia,,1120-267X,,,,1992,2025-07-21 15:41:33,2025-07-21 15:41:33,,182-202,,2,17,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UB2WTPYU,journalArticle,1994,"Feliciani, Giorgio",I titoli accademici pontifici nella recente intesa Italia - Santa sede,Teologia,,1120-267X,,,,1994,2025-07-21 15:41:33,2025-07-21 15:41:33,,307-310,,4,19,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUQG4VGX,journalArticle,1995,"Bertuletti, Angelo",Il concetto di persona e il sapere teologico,Teologia,,1120-267X,,,,1995,2025-07-21 15:41:33,2025-07-21 15:41:33,,117-145,,2,20,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C52E7RDN,journalArticle,1995,"Mordacci, Roberto",Il dibattito sul metodo nella bioetica anglosassone: Linee per un'analisi critica (1),Teologia,,1120-267X,,,,1995,2025-07-21 15:41:33,2025-07-21 15:41:33,,75-103,,1,20,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7I6JVKVW,journalArticle,2002,"Castenetto, Dora",Carlo Colombo nel X anniversario della morte. Un Convegno di studio,Teologia,,1120-267X,,,,2002,2025-07-21 15:41:33,2025-07-21 15:41:33,,71-75,,1,27,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FQCX4CTA,journalArticle,2003,"Angelini, Giuseppe",Teologia e psicologia. Un confronto inevitabile e arduo,Teologia,,1120-267X,,,,2003,2025-07-21 15:41:33,2025-07-21 15:41:33,,235-237,,3,28,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABTGCPAT,journalArticle,2011,"Maffeis, Angelo",Grazia e giustificazione: Il luogo sistematico e il rilievo dogmatico,Teologia,,1120-267X,,,,2011,2025-07-21 15:41:33,2025-07-21 15:41:33,,452-475,,3,36,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4KU368KK,journalArticle,2011,"Trabucco, Giovanni",Lo statuto fondamentale dell'antropologia teologica: Per un ripensamento del trattato,Teologia,,1120-267X,,,,2011,2025-07-21 15:41:33,2025-07-21 15:41:33,,317-329,,3,36,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCWLGXKU,journalArticle,2011,"Seveso, Bruno",Il diventare cristiani dei figli di cristiani: L'azzardo sostenibile,Teologia,,1120-267X,,,,2011,2025-07-21 15:41:33,2025-07-21 15:41:33,,194-226,,2,36,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4N6YQEL3,journalArticle,2011,"Albarello, Duilio","L' uomo, l'evocato: Una rilettura sistematica della ""predestinazione in Cristo""",Teologia,,1120-267X,,,,2011,2025-07-21 15:41:33,2025-07-21 15:41:33,,361-391,,3,36,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGH9WR2H,journalArticle,2012,"Seveso, Bruno","Tempo di tacere, tempo di parlare: A proposito dell'era della connessione",Teologia,,1120-267X,,,,2012,2025-07-21 15:41:33,2025-07-21 15:41:33,,120-132,,1,37,,,,,,,,,,Italian,,,,,,,,,https://drive.google.com/file/d/1Bwm2QHbvFnNEb2ee_x2FMnRKna9s1pY6/preview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46D6XH9V,journalArticle,2012,"Bonandi, Alberto","Angelini, McKeever e il futuro prossimo della teologia morale",Teologia,,1120-267X,,,,2012,2025-07-21 15:41:33,2025-07-21 15:41:33,,109-119,,1,37,,,,,,,,,,Italian,,,,,,,,,https://drive.google.com/file/d/15Nfm3DbpHe7QMW9wP7OFDacWY66o9JFI/preview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C72J3XLG,journalArticle,2012,"Martino, Matteo",La famiglia che cambia: questione civile e questione teologica,Teologia,,1120-267X,,,,2012,2025-07-21 15:41:33,2025-07-21 15:41:33,,270-283,,2,37,,,,,,,,,,Italian,,,,,,,,,https://drive.google.com/file/d/1p2uKi31rVDgwdxSrmyhv4jxmZpvXdSk0/preview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BXUZVINJ,journalArticle,2014,"Canobbio, Giacomo",L' anima in questione: percorsi di lettura,Teologia,,1120-267X,,,,2014,2025-07-21 15:41:32,2025-07-21 15:41:32,,432-442,,3,39,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FG2IT3ER,journalArticle,2014,"Prato, Ezio",Decifrare l'ambivalenza: Note per una drammatica del sacro,Teologia,,1120-267X,,,,2014,2025-07-21 15:41:32,2025-07-21 15:41:32,,425-431,,3,39,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K8CQY4IP,journalArticle,2014,"Angelini, Giuseppe","""Evangelii Gaudium"": La conversione pastorale e la teologia",Teologia,,1120-267X,,,,2014,2025-07-21 15:41:32,2025-07-21 15:41:32,,493-508,,4,39,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNE3MA8L,journalArticle,2015,"Zanetti, Eugenio",Diritto matrimoniale: fra stabilità e innovazione,Teologia,,1120-267X,,,,2015,2025-07-21 15:41:32,2025-07-21 15:41:32,,298-308,,2,40,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RXW9MLCE,journalArticle,2016,"Montanari, Antonio",La Storia della spiritualitá: Prospettive di ricerca,Teologia,,1120-267X,,,,2016,2025-07-21 15:41:32,2025-07-21 15:41:32,,274-292,,2,41,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H43MYLR5,journalArticle,2016,"Trabucco, Giovanni",Poetica dell'ispirazione: Un quadro teorico di ripensamento,Teologia,,1120-267X,,,,2016,2025-07-21 15:41:32,2025-07-21 15:41:32,,562-584,,4,41,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85JWFLJQ,journalArticle,2014,"Seveso, Bruno",Parole d'ordine e luoghi comuni: Sulla 'laicità',Teologia,,1120-267X,,,,2014,2025-07-21 15:41:32,2025-07-21 15:41:32,,267-279,,2,39,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V87PQFQE,journalArticle,2015,"Scola, Angelo",Intervento del Gran Cancelliere,Teologia,,1120-267X,,,,2015,2025-07-21 15:41:32,2025-07-21 15:41:32,,535-536,,4,40,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GURDHAFB,journalArticle,2016,"Rota, Giovanni",La Chiesa nel recente dialogo ecumenico,Teologia,,1120-267X,,,,2016,2025-07-21 15:41:32,2025-07-21 15:41:32,,82-116,,1,41,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRPFVX6L,journalArticle,2016,"Costa, Vincenzo",Fenomenologia e teologia,Teologia,,1120-267X,,,,2016,2025-07-21 15:41:32,2025-07-21 15:41:32,,441-468,,3,41,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNGNWU4P,journalArticle,2016,"Borgonovo, Gianantonio",Memoria fondatrice e incarnazione nella dialettica tra ispirazione e canone,Teologia,,1120-267X,,,,2016,2025-07-21 15:41:32,2025-07-21 15:41:32,,546-561,,4,41,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNMSZWMA,journalArticle,2017,"Noberasco, Giuseppe",Rassegna sull'escatologia,Teologia,,1120-267X,,,,2017,2025-07-21 15:41:32,2025-07-21 15:41:32,,296-313,,2,42,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H45JVTS2,journalArticle,2020,"Messinese, Leonardo",Replica al Discussant Massimo Epis,Teologia,,1120-267X,,,,2020,2025-07-21 15:41:31,2025-07-21 15:41:31,,477-484,,3,45,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UN5JBGGU,journalArticle,2021,"Repole, Roberto",Sinodalità: Il contributo della teologia,Teologia,,1120-267X,,,,2021,2025-07-21 15:41:31,2025-07-21 15:41:31,,511-530,,4,46,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YH8345FJ,journalArticle,2021,"Carrara, Paolo",Provocazioni ministeriali: Né spartizione né supplenza,Teologia,,1120-267X,,,,2021,2025-07-21 15:41:31,2025-07-21 15:41:31,,147-156,,2,46,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4FTQKCBY,journalArticle,2022,"Epis, Massimo",Per una concezione non immanentistica dell’immanenza,Teologia,,1120-267X,,,,2022,2025-07-21 15:41:30,2025-07-21 15:41:30,,195-205,,2,47,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVY9BHNI,journalArticle,2024,"PRADES LÓPEZ, Javier María","Domanda su Dio, religiosità, religioni e annuncio del Vangelo in Spagna: uno sguardo sintetico.",Teologia,,1120-267X,,,,2024,2025-07-21 15:34:22,2025-07-21 15:34:22,,649-714,,4,49,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56V3W49X,journalArticle,1976,"Festorazzi, Franco",Teologia biblica: problemi e riflessioni,Teologia,,1120-267X,,,,1976,2025-07-21 15:34:22,2025-07-21 15:34:22,,135-149,,2,1,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8PRZ7WTE,journalArticle,1976,"Ferretti, Giovanni",Promozione umana e cultura contemporanea,Teologia,,1120-267X,,,,1976,2025-07-21 15:34:22,2025-07-21 15:34:22,,242-257,,3,1,,,,,,,,,,Italian,,,,,,,,,https://drive.google.com/file/d/1GiTEcWr75pYe2sRlqIg7lG8pBYjAbVfm/preview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JE9R9JPA,journalArticle,1977,"Serenthà, Luigi",Proposta per il trattato di Dio,Teologia,,1120-267X,,,,1977,2025-07-21 15:34:22,2025-10-23 22:01:10,,72-90,,1,2,,,,,,,,,,Italian,,,,,,,,,https://drive.google.com/file/d/1OUlssECEUO7hR3mGb38MVVziNsGBMWm5/preview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P95Z3AMC,journalArticle,1977,"Simon, Maurice",La teologia della catechesi,Teologia,,1120-267X,,,,1977,2025-07-21 15:34:22,2025-07-21 15:34:22,,160-169,,2,2,,,,,,,,,,Italian,,,,,,,,,https://drive.google.com/file/d/1mZ4l0zzl26h_JU5Ztxw6-vXJkZc02le-/preview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2BGVLBNJ,journalArticle,2023,"Chiodi, Maurizio",Ragione e fede come forme della coscienza,Teologia,,1120-267X,,,,2023,2025-07-21 15:34:22,2025-07-21 15:34:22,,313-331,,2,48,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5IMB8MI9,journalArticle,2023,"Ubbiali, Sergio","Il soggetto, in prima persona se stesso",Teologia,,1120-267X,,,,2023,2025-07-21 15:34:22,2025-07-21 15:34:22,,289-311,,2,48,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PVA92Z4N,journalArticle,1976,"Angelini, Giuseppe","Promozione umana, etica del desiderio, etica del comandamento",Teologia,,1120-267X,,,,1976,2025-07-21 15:34:22,2025-07-21 15:34:22,,271-294,,3,1,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7HNQHUX6,journalArticle,1978,"Angelini, Giuseppe",Pastorale giovanile e prassi complessiva della Chiesa,Teologia,,1120-267X,,,,1978,2025-07-21 15:34:21,2025-07-21 15:34:21,,99-127,,2,3,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XW8H3CY9,journalArticle,1978,"Serenthà, Luigi",La teologia delle prefazioni,Teologia,,1120-267X,,,,1978,2025-07-21 15:34:21,2025-10-23 22:01:17,,225-255,,3,3,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QPPZSEWN,journalArticle,1979,"Angelini, Giuseppe","""Fine della metafisica"" e teologia morale",Teologia,,1120-267X,,,,1979,2025-07-21 15:34:21,2025-07-21 15:34:21,,66-75,,1,4,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XDRURFX3,journalArticle,1980,"Serenthà, Luigi",La teologia italiana post-manualistica,Teologia,,1120-267X,,,,1980,2025-07-21 15:34:21,2025-10-23 22:01:47,,3-40,,1,5,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBKA3XHD,journalArticle,1982,"Bertuletti, Angelo",Fede e sapere: il concetto di fede teologica,Teologia,,1120-267X,,,,1982,2025-07-21 15:34:21,2025-07-21 15:34:21,,249-270,,3,7,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74VFJ2CU,journalArticle,1982,"Serenthà, Mario","Teologia ""dogmatica"": una qualifica ancora adeguata?",Teologia,,1120-267X,,,,1982,2025-07-21 15:34:21,2025-07-21 15:34:21,,273-313,,4,7,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K6INHIXE,journalArticle,1984,"Angelini, Giuseppe","Il senso di colpa, un tema teologicamente inesplorato",Teologia,,1120-267X,,,,1984,2025-07-21 15:34:21,2025-07-21 15:34:21,,20-41,,1,9,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B9PM8EU2,journalArticle,1984,"Stercal, Claudio",Un convegno sulla formazione teologica,Teologia,,1120-267X,,,,1984,2025-07-21 15:34:21,2025-07-21 15:34:21,,261-270,,3,9,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9VA33Q8K,journalArticle,1979,"Bertuletti, Angelo","""Fine della metafisica"" nella teologia contemporanea",Teologia,,1120-267X,,,,1979,2025-07-21 15:34:21,2025-07-21 15:34:21,,7-46,,1,4,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397GUQXC,journalArticle,1980,"Angelini, Giuseppe",Presenza della teologia in Europa,Teologia,,1120-267X,,,,1980,2025-07-21 15:34:21,2025-07-21 15:34:21,,272-278,,3,5,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2WLKX49,journalArticle,1981,"Bertuletti, Angelo","Il concetto di ""esperienza"" e la teologia",Teologia,,1120-267X,,,,1981,2025-07-21 15:34:21,2025-07-21 15:34:21,,85-116,,2,6,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCXQCFNC,journalArticle,1983,"Stercal, Claudio",Facoltà di teologia e formazione spirituale,Teologia,,1120-267X,,,,1983,2025-07-21 15:34:21,2025-07-21 15:34:21,,159-165,,2,8,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7NIIH7X,journalArticle,1988,"Sequeri, Pierangelo",La ragione teologica e la cultura della modernità,Teologia,,1120-267X,,,,1988,2025-07-21 15:44:17,2025-10-23 22:16:02,,219-231,,3,13,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3A8CAEKT,journalArticle,1990,"Colombo, Giuseppe",Tra i due sinodi: il genere dei testi sinodali,Teologia,,1120-267X,,,,1990,2025-07-21 15:44:17,2025-07-21 15:44:17,,97-103,,2,15,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNG8HM8E,journalArticle,1990,"Colombo, Giuseppe",Per la lettura dei testi del magistero,Teologia,,1120-267X,,,,1990,2025-07-21 15:44:16,2025-07-21 15:44:16,,293-304,,4,15,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M458DFAS,journalArticle,1994,"Sequeri, Pierangelo",Il tragico nell'esistenza e la theologia crucis,Teologia,,1120-267X,,,,1994,2025-07-21 15:42:38,2025-10-23 22:16:02,,311-339,,4,19,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JLR327SN,journalArticle,1995,"Sequeri, Pierangelo","Verso il convegno di Palermo, e oltre",Teologia,,1120-267X,,,,1995,2025-07-21 15:42:38,2025-10-23 22:16:01,,107-116,,2,20,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGGMPPYJ,journalArticle,2005,"Angelini, Giuseppe","Scienza, coscienza, cultura",Teologia,,1120-267X,,,,2005,2025-07-21 15:42:38,2025-07-21 15:42:38,,371-376,,4,30,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77Z9LVUX,journalArticle,1994,,Bibliografia di Giuseppe Colombo,Teologia,,1120-267X,,,,1994,2025-07-21 15:42:38,2025-07-21 15:42:38,,217-237,,3,19,,,,,,,,,,No linguistic content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KXR6EQ5V,journalArticle,1995,"Trabucco, Giovanni",Ermeneutica e teologia,Teologia,,1120-267X,,,,1995,2025-07-21 15:42:38,2025-07-21 15:42:38,,179-188,,2,20,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L478KDPU,journalArticle,2011,"Cozzi, Alberto",L' Istituto Superiore di Scienze Religiose di Milano: cinquant'anni al servizio di fede e cultura,Teologia,,1120-267X,,,,2011,2025-07-21 15:42:38,2025-07-21 15:42:38,,573-586,,4,36,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553FP7QV,journalArticle,2014,"Bernardi, Piergiuseppe","Nello splendore della verità: L'estetica teologica di P. Florenskij ne ""La colonna e il fondamento della Verità""",Teologia,,1120-267X,,,,2014,2025-07-21 15:42:38,2025-07-21 15:42:38,,68-101,,1,39,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7MCL6CDN,journalArticle,2015,"Martino, Matteo",Il ritorno del padre nella letteratura psicologica: I contributi di Luigi Zoja e Massimo Recalcati,Teologia,,1120-267X,,,,2015,2025-07-21 15:42:38,2025-07-21 15:42:38,,279-297,,2,40,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AWFBDTPI,journalArticle,2014,"Albarello, Duilio",Parlare di Dio al limite del tacere: La questione metodologica nella teologia di Jürgen Werbick,Teologia,,1120-267X,,,,2014,2025-07-21 15:42:38,2025-07-21 15:42:38,,376-403,,3,39,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WGMCL8QU,journalArticle,2014,"Salvioli, Marco",Fede e legame sociale: Sulla teologia del dono di John Milbank,Teologia,,1120-267X,,,,2014,2025-07-21 15:42:38,2025-07-21 15:42:38,,198-221,,2,39,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GECLHUV3,journalArticle,2014,"Lattuada, Antonio","""Principi e/o valori non negoziabili"": Una formula del recente magistero sociale della Chiesa",Teologia,,1120-267X,,,,2014,2025-07-21 15:42:38,2025-07-21 15:42:38,,175-197,,2,39,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRJBT5KZ,journalArticle,2014,"Guenzi, Pier Davide",Aspetti del legame sociale nel magistero di Benedetto XVI,Teologia,,1120-267X,,,,2014,2025-07-21 15:42:38,2025-07-21 15:42:38,,102-115,,1,39,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VVJU7V5T,journalArticle,2015,"Bolis, Luca Ezio",Opportunità di un centenario: Rassegna bibliografica su Teresa d'Avila,Teologia,,1120-267X,,,,2015,2025-07-21 15:42:38,2025-07-21 15:42:38,,474-491,,3,40,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNQTD7P7,journalArticle,2015,"Martinelli, Paolo",Interessi contemporanei per la spiritualità: Punti di orientamento e ipotesi di lavoro,Teologia,,1120-267X,,,,2015,2025-07-21 15:42:38,2025-07-21 15:42:38,,451-473,,3,40,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSQJWCAW,journalArticle,2015,"Chiodi, Maurizio",La teologia morale matrimoniale: Interpretazione storico-sistematica del concilio Vaticano II,Teologia,,1120-267X,,,,2015,2025-07-21 15:42:38,2025-07-21 15:42:38,,182-211,,2,40,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTCSLE3M,journalArticle,2015,"Xeres, Saverio",Il contributo del concilio Vaticano II al rinnovamento della storia della Chiesa,Teologia,,1120-267X,,,,2015,2025-07-21 15:42:38,2025-07-21 15:42:38,,29-62,,1,40,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLKJYHSR,journalArticle,2016,"Tommasi, Roberto",Teologia filosofica e onto-teo-logia: la pro-vocazione heideggeriana,Teologia,,1120-267X,,,,2016,2025-07-21 15:42:38,2025-07-21 15:42:38,,421-440,,3,41,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D2G795G7,journalArticle,2016,"De Florio, Ciro",Onnicenza divina e libertà umana,Teologia,,1120-267X,,,,2016,2025-07-21 15:42:38,2025-07-21 15:42:38,,364-384,,3,41,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6TA3YQZI,journalArticle,2017,"Stefani, Piero",Paolo De Benedetti: Dio sulle labbra dell'uomo,Teologia,,1120-267X,,,,2017,2025-07-21 15:42:38,2025-07-21 15:42:38,,100-107,,1,42,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
